,Unnamed: 0,age,job,marital,education,housing,contact,month,day_of_week,duration,previous,poutcome,y,Promotion
448,448,3,4,1,6,0,1,1,3,2,0,1,0,No
449,449,2,1,1,0,2,1,3,3,1,0,1,0,No
450,450,1,4,0,2,2,0,6,4,2,0,1,0,No
451,451,1,10,2,3,0,0,6,0,1,0,1,0,No
452,452,3,7,0,1,2,1,4,3,3,0,1,0,Yes
453,453,1,1,2,3,2,0,6,4,4,0,1,0,Yes
454,454,2,9,1,5,2,0,1,3,2,0,1,0,No
455,455,2,3,1,0,0,1,6,1,1,0,1,0,No
456,456,2,9,1,6,0,0,2,4,4,2,2,1,Yes
457,457,3,0,1,3,2,0,1,4,1,0,1,0,No
458,458,2,0,1,7,2,0,7,2,3,0,1,0,Yes
459,459,2,0,1,6,2,0,3,3,1,0,1,0,No
460,460,2,0,0,6,0,1,6,1,1,0,1,0,No
461,461,2,0,1,5,0,0,0,1,1,0,1,0,No
462,462,1,0,2,6,0,0,0,4,3,0,1,0,Yes
463,463,1,0,1,6,2,0,1,4,2,0,1,0,No
464,464,2,0,1,3,2,1,4,4,5,0,1,1,Yes
465,465,2,0,1,6,0,0,1,4,4,2,3,0,Yes
466,466,2,0,1,6,2,0,1,4,2,0,1,0,No
467,467,3,3,0,2,0,0,3,1,3,0,1,0,Yes
468,468,1,0,2,3,2,0,3,4,2,0,1,0,No
469,469,2,0,1,6,2,0,1,3,3,0,1,0,Yes
470,470,2,7,1,7,2,0,7,2,4,0,1,0,Yes
471,471,2,1,1,0,2,1,4,4,1,0,1,0,No
472,472,3,1,0,7,0,0,3,1,1,0,1,0,No
473,473,2,0,1,6,0,1,4,0,5,0,1,1,Yes
474,474,3,9,0,1,2,0,3,1,2,0,1,0,No
475,475,2,7,0,3,0,0,7,2,4,0,1,0,Yes
476,476,1,1,1,3,0,0,5,3,5,0,1,1,Yes
477,477,3,9,1,6,2,0,1,1,4,0,1,0,Yes
478,478,2,1,2,3,2,0,6,0,1,1,2,0,No
479,479,2,0,1,6,0,1,3,1,3,0,1,0,Yes
480,480,1,9,1,6,0,1,0,2,2,0,1,0,No
481,481,2,1,1,1,0,0,3,4,4,0,1,0,Yes
482,482,3,9,0,7,2,0,3,0,1,0,1,0,No
483,483,1,1,2,0,2,0,3,1,2,0,1,0,No
484,484,2,4,0,6,2,1,6,1,2,0,1,0,No
485,485,1,9,2,5,2,1,6,3,3,0,1,0,Yes
486,486,2,1,1,2,0,0,0,3,4,0,1,0,Yes
487,487,2,9,1,2,0,0,6,3,4,0,1,1,Yes
488,488,1,0,0,3,0,0,6,2,2,0,1,0,No
489,489,1,0,2,6,2,0,1,4,2,0,1,0,No
490,490,1,9,1,6,2,0,1,1,2,0,1,0,No
491,491,2,9,0,5,0,1,6,4,4,0,1,0,Yes
492,492,2,4,1,6,0,1,6,2,2,0,1,0,No
493,493,1,7,1,7,2,0,4,3,1,0,1,0,No
494,494,2,1,1,2,0,1,6,2,3,0,1,0,Yes
495,495,1,0,1,3,2,1,6,0,3,0,1,0,Yes
496,496,2,1,1,0,0,1,6,4,3,0,1,0,Yes
497,497,2,0,1,6,2,0,1,2,3,1,2,0,Yes
498,498,3,0,1,3,0,0,6,3,1,0,1,0,No
499,499,3,5,0,0,2,1,4,1,2,0,1,0,No
500,500,1,1,2,3,2,0,3,4,1,0,1,0,No
501,501,1,0,1,6,0,0,6,0,3,1,2,0,Yes
502,502,2,1,2,0,0,0,6,3,3,0,1,0,Yes
503,503,1,0,2,6,2,0,1,2,3,1,3,1,Yes
504,504,2,0,2,6,0,0,1,2,3,0,1,0,Yes
505,505,2,1,1,2,0,1,4,3,4,0,1,0,Yes
506,506,1,0,1,3,0,1,6,1,3,0,1,0,Yes
507,507,3,1,3,2,0,1,4,0,2,0,1,0,No
508,508,1,4,1,6,2,0,6,4,2,0,1,0,No
509,509,2,6,1,6,2,0,7,4,4,0,1,0,Yes
510,510,2,1,1,2,0,0,0,2,4,0,1,0,Yes
511,511,2,3,1,1,0,1,6,2,2,0,1,0,No
512,512,2,4,0,6,2,0,3,3,1,0,1,0,No
513,513,3,11,1,7,2,1,6,1,4,0,1,0,Yes
514,514,2,9,1,2,0,1,3,2,4,0,1,0,Yes
515,515,1,8,2,3,2,0,0,0,1,0,1,0,No
516,516,2,7,0,3,2,1,6,4,1,0,1,0,No
517,517,1,8,2,3,0,0,4,3,3,0,1,0,Yes
518,518,1,8,2,3,0,0,6,0,3,1,2,1,Yes
519,519,3,0,2,6,0,0,6,1,4,0,1,1,Yes
520,520,4,5,1,7,2,0,6,2,3,2,3,0,Yes
521,521,2,1,1,0,0,1,6,3,2,0,1,0,No
522,522,2,1,2,0,0,0,3,2,5,0,1,0,Yes
523,523,2,9,2,3,2,0,3,0,5,0,1,1,Yes
524,524,3,9,1,6,2,1,4,3,2,0,1,0,No
525,525,2,1,1,7,2,1,6,2,1,0,1,0,No
526,526,2,9,2,5,2,0,1,4,3,0,1,0,Yes
527,527,3,0,1,6,2,0,1,4,2,0,1,0,No
528,528,1,8,2,6,2,0,3,2,4,0,1,0,Yes
529,529,3,1,1,2,0,0,6,0,2,2,2,0,No
530,530,1,9,1,6,0,1,4,2,1,0,1,0,No
531,531,2,9,1,6,0,1,1,2,2,0,1,0,No
532,532,3,0,0,6,1,0,1,0,1,0,1,0,No
533,533,2,1,1,3,0,1,3,0,3,0,1,0,Yes
534,534,3,1,1,0,0,0,1,3,2,0,1,0,No
535,535,1,1,2,2,0,0,3,4,3,0,1,0,Yes
536,536,2,9,2,6,2,0,1,1,2,0,1,0,No
537,537,2,9,1,5,2,1,6,3,3,0,1,0,Yes
538,538,3,2,1,6,0,0,0,2,3,0,1,0,Yes
539,539,1,9,2,5,2,0,6,1,1,0,1,0,No
540,540,2,9,1,5,2,0,7,1,1,0,1,0,No
541,541,1,4,1,6,0,0,1,1,2,0,1,0,No
542,542,2,9,0,5,2,0,1,4,2,0,1,0,No
543,543,3,3,1,3,2,0,4,0,3,0,1,0,Yes
544,544,1,1,2,2,1,1,6,3,1,0,1,0,No
545,545,2,0,2,6,0,0,1,3,3,0,1,0,Yes
546,546,2,1,0,0,0,1,6,0,3,0,1,0,Yes
547,547,2,4,0,6,0,0,6,1,4,0,1,1,Yes
548,548,2,2,1,3,0,1,4,2,1,0,1,0,No
549,549,1,7,2,5,2,0,3,4,1,0,1,0,No
550,550,1,2,1,2,0,1,4,0,2,0,1,0,No
551,551,3,0,1,7,0,1,4,0,1,0,1,0,No
552,552,2,9,2,6,2,0,3,1,2,0,1,0,No
553,553,4,5,1,3,2,0,6,2,3,0,1,0,Yes
554,554,3,0,1,6,2,0,7,1,1,0,1,0,No
555,555,2,0,1,6,0,0,6,0,4,0,1,0,Yes
556,556,2,9,1,2,0,1,6,0,5,0,1,0,Yes
557,557,1,1,1,0,0,0,6,2,3,1,2,0,Yes
558,558,1,0,2,3,0,0,1,2,2,0,1,0,No
559,559,2,9,2,5,0,1,3,4,1,0,1,0,No
560,560,3,5,1,7,0,0,1,0,1,0,1,0,No
561,561,2,0,1,6,2,0,6,1,3,0,1,0,Yes
562,562,2,0,2,6,0,0,6,1,1,0,1,0,No
563,563,3,9,2,5,2,0,6,1,1,1,2,0,No
564,564,2,1,1,0,2,1,4,0,4,0,1,0,Yes
565,565,2,7,0,5,0,1,6,1,1,0,1,0,No
566,566,2,7,1,5,0,1,4,0,2,0,1,0,No
567,567,2,7,1,5,2,0,6,2,1,0,1,0,No
568,568,3,10,1,0,2,0,1,4,2,0,1,0,No
569,569,3,4,0,6,2,1,4,3,3,0,1,0,Yes
570,570,3,0,1,3,2,0,1,1,2,0,1,0,No
571,571,1,9,1,5,2,0,3,3,2,0,1,0,No
572,572,2,6,1,6,0,0,1,1,3,0,1,0,Yes
573,573,3,1,0,0,0,0,3,4,2,0,1,0,No
574,574,2,6,1,3,2,1,6,0,3,0,1,0,Yes
575,575,2,9,2,6,2,0,6,0,2,0,1,0,No
576,576,2,7,1,3,2,0,3,3,1,0,1,0,No
577,577,3,4,1,6,0,0,7,0,3,0,1,0,Yes
578,578,1,0,1,3,2,1,3,1,2,0,1,0,No
579,579,4,5,0,0,0,0,0,2,3,1,2,0,Yes
580,580,3,1,1,2,0,0,1,3,4,0,1,0,Yes
581,581,2,9,0,5,0,0,6,0,4,0,1,1,Yes
582,582,1,1,2,2,2,0,3,4,1,0,1,0,No
583,583,3,9,1,5,2,0,5,1,2,1,2,0,No
584,584,1,1,2,2,1,0,3,4,4,0,1,0,Yes
585,585,3,4,1,6,0,1,6,1,1,0,1,0,No
586,586,1,6,2,6,0,0,4,0,2,1,2,0,No
587,587,2,9,1,5,1,1,1,1,4,1,3,1,Yes
588,588,1,0,2,7,0,1,6,0,1,0,1,0,No
589,589,1,7,1,3,0,1,3,2,2,0,1,0,No
590,590,3,4,1,6,0,1,4,0,3,0,1,0,Yes
591,591,3,1,0,2,2,0,7,2,1,0,1,0,No
592,592,2,7,0,3,2,0,7,3,3,0,1,0,Yes
593,593,2,9,0,6,2,0,1,0,3,1,2,0,Yes
594,594,1,9,2,6,0,0,0,4,1,0,1,0,No
595,595,3,1,1,1,0,0,3,1,2,0,1,0,No
596,596,1,0,2,3,0,1,8,0,3,1,3,1,Yes
597,597,2,1,1,2,0,1,4,1,4,0,1,0,Yes
598,598,2,1,1,2,2,1,6,2,3,0,1,0,Yes
599,599,1,0,2,6,1,0,3,4,1,0,1,0,No
600,600,3,7,0,3,2,0,3,3,2,0,1,0,No
601,601,1,0,2,3,2,0,3,2,1,0,1,0,No
602,602,2,6,1,2,0,1,4,1,5,0,1,1,Yes
603,603,3,2,1,6,2,0,7,4,1,0,1,0,No
604,604,2,4,1,6,2,0,4,0,2,0,1,0,No
605,605,1,8,2,7,2,1,0,0,5,0,1,0,Yes
606,606,2,9,1,5,2,0,3,0,4,0,1,0,Yes
607,607,1,9,2,1,2,1,6,2,1,0,1,0,No
608,608,1,0,2,6,0,0,2,0,1,0,1,0,No
609,609,2,7,0,3,2,1,6,4,4,0,1,0,Yes
610,610,3,1,1,0,1,0,6,1,4,1,2,1,Yes
611,611,2,1,1,2,2,0,7,1,2,1,2,0,No
612,612,1,9,2,6,0,1,0,3,2,0,1,0,No
613,613,3,4,1,1,2,0,0,0,5,0,1,0,Yes
614,614,1,1,1,1,0,1,6,4,2,0,1,0,No
615,615,2,1,1,1,0,1,3,2,1,0,1,0,No
616,616,2,0,1,6,0,1,4,3,3,0,1,0,Yes
617,617,3,0,1,0,2,0,1,3,3,0,1,0,Yes
618,618,2,3,0,6,2,1,6,2,2,0,1,0,No
619,619,3,0,0,3,0,0,3,4,3,0,1,0,Yes
620,620,1,0,1,6,2,1,4,4,3,0,1,0,Yes
621,621,1,0,2,3,1,1,6,1,5,0,1,0,Yes
622,622,1,0,1,2,2,1,4,2,2,0,1,0,No
623,623,3,1,1,3,2,1,4,3,3,0,1,0,Yes
624,624,1,0,2,6,2,0,3,1,4,0,1,0,Yes
625,625,2,1,2,3,2,1,0,2,5,1,2,0,Yes
626,626,1,1,2,1,0,1,6,1,4,0,1,0,Yes
627,627,3,0,2,1,2,1,6,3,1,0,1,0,No
628,628,3,6,1,0,1,0,1,2,2,0,1,0,No
629,629,2,7,0,3,2,0,3,3,1,0,1,0,No
630,630,1,9,1,6,2,0,3,2,4,0,1,0,Yes
631,631,2,3,2,6,0,1,6,0,1,0,1,0,No
632,632,2,7,1,3,1,0,3,1,4,0,1,0,Yes
633,633,2,0,2,6,2,0,7,4,2,0,1,0,No
634,634,2,3,1,0,2,0,1,2,2,0,1,0,No
635,635,2,3,2,5,2,0,4,1,1,1,3,0,No
636,636,2,1,2,0,2,0,7,1,1,1,2,0,No
637,637,1,0,2,6,0,0,7,4,3,6,3,0,Yes
638,638,1,0,1,6,0,0,1,0,3,0,1,0,Yes
639,639,2,2,1,6,0,0,7,4,1,1,2,0,No
640,640,1,0,2,6,0,1,1,3,4,0,1,0,Yes
641,641,2,1,1,3,2,1,6,2,1,0,1,0,No
642,642,2,9,1,5,2,0,0,2,3,2,3,1,Yes
643,643,3,1,1,1,0,1,6,2,4,0,1,0,Yes
644,644,2,1,1,3,0,1,6,3,3,0,1,0,Yes
645,645,2,6,1,5,0,0,6,0,4,0,1,0,Yes
646,646,2,0,1,3,2,1,4,0,1,0,1,0,No
647,647,2,9,0,5,0,0,3,1,1,0,1,0,No
648,648,1,4,1,6,2,1,6,2,2,0,1,0,No
649,649,1,9,2,6,2,0,1,0,1,0,1,0,No
650,650,3,1,0,0,0,1,4,0,2,0,1,0,No
651,651,2,4,1,6,0,0,3,3,4,0,1,1,Yes
652,652,1,1,1,1,0,0,6,2,1,0,1,0,No
653,653,2,9,2,7,0,1,6,3,1,0,1,0,No
654,654,2,10,2,3,2,0,1,1,5,0,1,1,Yes
655,655,3,1,1,0,0,1,6,0,4,0,1,0,Yes
656,656,2,0,1,6,0,0,1,2,2,0,1,0,No
657,657,1,0,1,6,0,1,6,4,3,0,1,0,Yes
658,658,3,0,0,3,2,0,3,1,1,0,1,0,No
659,659,2,9,1,6,2,0,1,2,2,0,1,0,No
660,660,1,9,2,5,2,0,3,3,1,0,1,0,No
661,661,3,5,1,0,0,0,1,1,4,0,1,1,Yes
662,662,3,7,0,3,0,0,6,4,2,0,1,0,No
663,663,3,9,1,3,0,0,2,1,4,0,1,1,Yes
664,664,3,5,1,3,2,1,6,0,4,0,1,1,Yes
665,665,2,1,0,5,0,0,4,4,3,0,1,1,Yes
666,666,2,1,1,1,0,0,3,0,1,0,1,0,No
667,667,3,0,2,3,0,1,6,1,4,0,1,0,Yes
668,668,2,1,1,2,0,1,4,3,5,0,1,1,Yes
669,669,3,1,1,5,2,1,0,2,2,0,1,0,No
670,670,1,8,2,5,0,0,9,4,3,1,3,1,Yes
671,671,2,9,1,5,0,1,6,0,1,0,1,0,No
672,672,1,7,2,2,0,1,6,0,5,0,1,0,Yes
673,673,2,9,1,2,0,1,6,3,4,0,1,0,Yes
674,674,2,7,1,3,0,1,6,0,5,0,1,0,Yes
675,675,2,10,1,7,2,0,1,2,3,2,3,1,Yes
676,676,1,0,1,6,2,0,7,4,2,0,1,0,No
677,677,1,1,1,0,0,1,6,4,4,0,1,0,Yes
678,678,2,2,0,5,0,0,3,0,1,0,1,0,No
679,679,1,1,2,2,2,0,3,1,1,0,1,0,No
680,680,4,5,1,0,2,0,4,1,3,0,1,1,Yes
681,681,2,4,2,6,0,1,6,2,4,0,1,0,Yes
682,682,3,0,1,5,2,0,2,2,5,2,3,1,Yes
683,683,3,1,1,0,2,0,7,0,1,0,1,0,No
684,684,2,7,1,3,0,0,6,0,3,0,1,0,Yes
685,685,2,0,2,6,2,0,4,1,4,0,1,0,Yes
686,686,2,0,1,3,0,0,6,1,5,0,1,1,Yes
687,687,2,1,1,3,2,0,7,1,4,0,1,0,Yes
688,688,2,10,1,3,2,0,3,4,1,0,1,0,No
689,689,3,4,1,3,0,0,3,0,1,0,1,0,No
690,690,2,0,2,1,2,0,3,2,2,0,1,0,No
691,691,1,0,2,5,2,0,3,4,1,0,1,0,No
692,692,2,9,0,5,2,0,7,2,3,0,1,0,Yes
693,693,3,1,1,0,2,1,6,1,4,0,1,0,Yes
694,694,1,8,2,3,2,0,4,2,3,1,2,0,Yes
695,695,1,0,2,3,2,0,8,0,3,1,3,1,Yes
696,696,1,0,2,6,2,0,9,2,4,1,3,0,Yes
697,697,2,4,1,6,0,0,7,3,2,1,2,0,No
698,698,3,3,1,2,2,0,7,4,2,0,1,0,No
699,699,3,9,1,3,2,0,1,2,3,0,1,0,Yes
700,700,2,0,1,3,0,1,6,0,4,0,1,0,Yes
701,701,1,7,2,3,0,0,6,0,1,0,1,0,No
702,702,1,6,2,6,0,0,6,2,4,0,1,0,Yes
703,703,1,0,2,6,2,0,7,0,2,1,2,0,No
704,704,3,2,1,5,2,0,7,2,1,1,2,0,No
705,705,3,4,1,6,2,0,7,4,2,0,1,0,No
706,706,3,1,1,3,2,0,0,1,5,0,1,0,Yes
707,707,4,5,1,0,0,0,1,4,3,3,3,1,Yes
708,708,2,0,1,5,0,0,3,3,5,0,1,0,Yes
709,709,2,7,1,1,0,1,6,4,2,0,1,0,No
710,710,1,0,1,6,2,0,1,1,2,0,1,0,No
711,711,3,0,0,3,2,0,7,4,1,1,2,0,No
712,712,2,9,1,5,2,0,5,1,1,0,1,0,No
713,713,3,0,1,5,2,0,0,2,2,0,1,0,No
714,714,3,1,1,0,2,0,0,1,1,0,1,0,No
715,715,2,9,1,5,2,0,7,3,3,0,1,0,Yes
716,716,2,0,1,6,0,0,0,2,4,0,1,1,Yes
717,717,1,0,2,6,2,1,3,4,1,0,1,0,No
718,718,2,7,1,3,0,1,6,3,4,0,1,0,Yes
719,719,3,4,1,3,0,1,6,0,3,0,1,0,Yes
720,720,2,0,2,6,0,0,6,4,1,1,2,0,No
721,721,3,0,0,2,0,1,6,3,3,0,1,0,Yes
722,722,2,0,0,6,2,1,4,2,2,0,1,0,No
723,723,2,4,1,7,2,1,6,4,1,0,1,0,No
724,724,2,0,1,6,0,0,1,4,5,0,1,0,Yes
725,725,1,0,2,6,2,0,9,0,2,0,1,0,No
726,726,2,1,2,2,2,1,6,1,2,0,1,0,No
727,727,3,1,1,1,2,0,0,1,3,0,1,0,Yes
728,728,2,1,2,2,0,1,4,4,4,0,1,0,Yes
729,729,3,1,1,0,2,0,3,2,1,0,1,0,No
730,730,3,1,1,2,0,1,6,0,3,0,1,0,Yes
731,731,1,0,2,6,2,0,1,1,2,0,1,0,No
732,732,1,11,2,6,2,0,4,3,5,0,1,1,Yes
733,733,2,9,1,6,2,1,6,1,3,0,1,0,Yes
734,734,2,0,2,6,2,0,1,1,2,0,1,0,No
735,735,2,9,0,5,2,0,0,1,2,1,2,0,No
736,736,1,9,0,2,2,0,6,4,2,1,2,0,No
737,737,2,4,1,6,2,0,6,2,3,0,1,0,Yes
738,738,2,0,1,2,0,1,6,3,3,0,1,0,Yes
739,739,1,10,2,3,0,0,6,3,1,1,3,0,No
740,740,1,2,1,6,0,1,6,2,3,0,1,0,Yes
741,741,3,11,0,0,0,0,3,3,4,0,1,0,Yes
742,742,3,0,1,3,0,0,3,4,5,0,1,0,Yes
743,743,4,6,1,6,2,0,0,2,1,1,3,0,No
744,744,2,4,1,3,0,0,6,3,3,0,1,0,Yes
745,745,2,4,1,6,2,1,0,0,2,0,1,0,No
746,746,2,9,1,6,2,0,1,1,3,0,1,0,Yes
747,747,2,7,2,2,2,1,6,4,2,0,1,0,No
748,748,1,1,2,1,0,1,6,2,2,0,1,0,No
749,749,1,2,2,3,0,1,6,2,3,0,1,0,Yes
750,750,3,1,2,0,2,1,4,2,4,0,1,0,Yes
751,751,2,0,1,5,0,0,7,1,4,1,2,0,Yes
752,752,2,1,2,2,2,0,6,4,1,0,1,0,No
753,753,1,0,1,3,0,1,6,3,3,0,1,0,Yes
754,754,1,6,0,6,0,1,4,1,4,0,1,0,Yes
755,755,1,8,2,3,2,1,6,2,3,0,1,0,Yes
756,756,2,4,1,6,2,0,3,2,2,2,3,1,No
757,757,1,8,2,3,2,0,4,0,4,0,1,1,Yes
758,758,2,1,1,1,2,1,6,0,2,0,1,0,No
759,759,1,2,1,3,2,0,6,1,1,1,2,0,No
760,760,2,7,0,2,1,0,6,4,3,0,1,0,Yes
761,761,2,3,2,6,0,0,6,1,2,0,1,0,No
762,762,3,5,1,6,2,0,0,3,3,0,1,1,Yes
763,763,1,0,1,3,2,0,8,1,3,0,1,0,Yes
764,764,1,8,1,3,0,1,9,4,3,0,1,0,Yes
765,765,2,7,0,2,2,1,4,1,3,0,1,0,Yes
766,766,1,0,2,6,0,1,6,1,2,0,1,0,No
767,767,2,1,1,2,2,1,6,3,2,0,1,0,No
768,768,3,3,0,1,1,1,6,0,1,0,1,0,No
769,769,2,0,1,3,2,1,6,0,1,0,1,0,No
770,770,2,10,1,2,2,1,6,0,3,0,1,0,Yes
771,771,3,1,1,5,0,0,6,1,1,0,1,0,No
772,772,1,9,1,5,0,1,6,2,2,0,1,0,No
773,773,2,9,1,5,0,1,4,2,2,0,1,0,No
774,774,2,7,1,6,0,0,1,3,2,0,1,0,No
775,775,2,0,1,6,2,0,7,0,1,1,2,0,No
776,776,2,4,1,0,2,0,8,1,2,0,1,0,No
777,777,1,1,2,2,0,0,3,3,2,0,1,0,No
778,778,2,11,2,1,0,1,4,1,2,0,1,0,No
779,779,1,1,1,2,2,1,6,1,3,0,1,0,Yes
780,780,1,9,2,3,0,0,1,1,1,0,1,0,No
781,781,2,0,0,6,2,0,1,4,2,0,1,0,No
782,782,1,1,1,0,2,0,0,1,3,0,1,0,Yes
783,783,2,0,1,6,0,1,6,4,3,0,1,0,Yes
784,784,2,9,2,5,2,0,1,2,1,0,1,0,No
785,785,2,4,1,6,2,0,6,4,1,1,2,0,No
786,786,2,0,2,6,2,1,6,3,3,0,1,0,Yes
787,787,2,4,1,6,0,1,6,2,3,0,1,0,Yes
788,788,2,0,2,3,0,0,4,2,3,0,1,0,Yes
789,789,2,2,1,5,2,0,7,2,5,0,1,0,Yes
790,790,2,0,1,7,2,0,3,2,5,0,1,1,Yes
791,791,4,5,1,2,2,0,1,1,2,1,2,1,No
792,792,3,9,2,3,2,1,3,4,2,0,1,0,No
793,793,2,9,0,6,2,1,3,0,5,0,1,1,Yes
794,794,2,0,1,1,0,1,4,0,2,0,1,0,No
795,795,2,0,2,6,0,0,3,0,5,0,1,1,Yes
796,796,2,1,1,2,2,0,6,2,3,0,1,0,Yes
797,797,3,0,1,3,2,0,0,2,4,0,1,1,Yes
798,798,2,2,0,3,0,0,3,4,3,0,1,0,Yes
799,799,2,0,2,7,0,1,4,2,4,0,1,0,Yes
800,800,2,1,1,0,2,1,4,1,5,0,1,0,Yes
801,801,2,1,1,2,2,0,3,1,3,2,3,1,Yes
802,802,3,7,1,1,0,0,3,4,1,0,1,0,No
803,803,1,2,2,3,2,0,7,0,1,0,1,0,No
804,804,3,0,1,6,2,0,0,0,5,0,1,0,Yes
805,805,2,0,1,6,0,1,7,3,3,1,3,1,Yes
806,806,3,10,1,0,2,0,3,2,4,0,1,1,Yes
807,807,3,0,1,3,0,1,6,2,3,0,1,0,Yes
808,808,2,1,1,0,2,1,6,2,2,0,1,0,No
809,809,1,9,2,5,2,0,3,3,5,0,1,0,Yes
810,810,3,1,1,2,0,0,7,1,4,0,1,0,Yes
811,811,4,5,1,2,2,0,6,4,3,1,2,0,Yes
812,812,2,0,1,6,2,1,4,3,3,0,1,0,Yes
813,813,3,6,1,7,0,0,3,1,2,0,1,0,No
814,814,1,9,2,5,2,0,6,1,3,1,2,0,Yes
815,815,2,0,1,3,2,1,3,4,1,0,1,0,No
816,816,2,1,0,2,2,1,6,2,4,0,1,1,Yes
817,817,2,3,1,6,2,0,1,2,1,0,1,0,No
818,818,2,1,2,2,0,0,3,0,5,0,1,0,Yes
819,819,2,2,1,6,2,0,7,0,4,0,1,0,Yes
820,820,3,0,1,6,2,0,0,2,3,0,1,1,Yes
821,821,3,0,0,6,2,0,5,3,3,0,1,1,Yes
822,822,2,9,2,6,0,0,5,1,2,0,1,1,No
823,823,3,5,1,0,2,0,0,2,4,0,1,0,Yes
824,824,2,4,1,3,0,0,7,3,4,1,2,0,Yes
825,825,3,3,1,6,2,0,0,1,2,0,1,1,No
826,826,1,1,2,2,2,0,3,1,2,0,1,0,No
827,827,2,9,1,2,0,0,7,4,3,0,1,0,Yes
828,828,2,0,1,7,2,1,3,2,1,0,1,0,No
829,829,2,1,1,1,0,0,3,1,2,0,1,0,No
830,830,3,6,1,3,2,0,3,1,1,0,1,0,No
831,831,3,0,0,0,2,0,6,1,3,0,1,0,Yes
832,832,2,7,1,3,0,0,3,2,2,0,1,0,No
833,833,2,0,1,3,2,0,3,1,3,0,1,0,Yes
834,834,2,0,1,6,0,1,7,4,1,0,1,0,No
835,835,2,0,1,1,0,0,3,4,1,0,1,0,No
836,836,3,0,1,6,1,0,3,0,1,0,1,0,No
837,837,1,1,2,3,2,0,3,3,2,0,1,0,No
838,838,3,9,1,3,2,0,1,3,3,0,1,0,Yes
839,839,3,1,1,2,2,0,0,1,2,0,1,0,No
840,840,2,7,1,6,2,0,9,4,4,0,1,1,Yes
841,841,3,7,1,3,2,0,3,4,4,0,1,0,Yes
842,842,2,9,1,5,2,0,3,4,1,0,1,0,No
843,843,2,7,1,3,0,1,4,0,2,0,1,0,No
844,844,1,0,2,6,2,0,3,3,4,0,1,0,Yes
845,845,1,9,1,6,0,0,9,2,3,1,3,1,Yes
846,846,2,0,1,2,2,0,7,4,1,0,1,0,No
847,847,3,0,2,6,2,0,0,4,3,0,1,0,Yes
848,848,2,9,1,5,1,0,3,4,1,0,1,0,No
849,849,1,0,2,6,2,1,4,4,3,0,1,0,Yes
850,850,2,7,1,2,0,1,6,1,3,0,1,0,Yes
851,851,2,1,1,0,0,0,7,3,2,0,1,0,No
852,852,2,9,2,6,0,0,7,0,5,1,2,0,Yes
853,853,2,7,1,3,2,1,6,0,3,0,1,0,Yes
854,854,4,5,1,7,0,0,0,4,4,0,1,1,Yes
855,855,2,9,2,3,2,0,1,3,1,0,1,0,No
856,856,3,1,1,0,0,0,3,2,3,0,1,0,Yes
857,857,2,1,1,1,0,1,6,2,2,0,1,0,No
858,858,3,1,1,0,1,1,4,1,1,0,1,0,No
859,859,2,4,1,6,2,0,1,3,3,0,1,0,Yes
860,860,1,6,1,5,2,0,7,3,2,0,1,1,No
861,861,2,9,2,3,2,1,6,3,3,0,1,0,Yes
862,862,1,4,2,6,0,1,6,4,4,0,1,0,Yes
863,863,2,0,1,3,0,0,3,1,4,0,1,0,Yes
864,864,3,6,1,2,2,0,7,1,2,1,2,0,No
865,865,2,0,2,6,0,1,4,4,1,0,1,0,No
866,866,2,0,1,6,0,0,7,0,2,0,1,0,No
867,867,3,7,0,6,0,0,3,3,3,0,1,0,Yes
868,868,3,5,1,5,0,1,9,4,2,1,2,0,No
869,869,2,2,2,0,2,0,0,1,1,0,1,0,No
870,870,3,9,1,6,0,0,1,0,3,0,1,0,Yes
871,871,3,6,1,3,0,0,6,0,4,0,1,1,Yes
872,872,1,1,1,2,2,1,3,2,2,0,1,0,No
873,873,1,7,2,2,2,1,6,0,2,0,1,0,No
874,874,1,0,2,6,2,0,8,1,1,3,2,0,No
875,875,1,2,1,6,2,1,4,2,2,0,1,0,No
876,876,2,1,1,0,0,0,6,2,3,0,1,0,Yes
877,877,3,1,1,0,0,1,6,0,2,0,1,0,No
878,878,2,1,2,0,2,0,7,2,3,0,1,0,Yes
879,879,3,1,1,0,0,1,4,3,3,0,1,0,Yes
880,880,3,2,1,5,2,0,3,0,3,0,1,0,Yes
881,881,2,1,1,2,0,0,3,1,4,0,1,0,Yes
882,882,3,4,1,6,0,0,6,0,2,1,2,0,No
883,883,1,1,1,0,2,1,4,4,3,0,1,0,Yes
884,884,3,0,0,6,0,1,6,4,5,0,1,1,Yes
885,885,2,0,1,6,2,0,6,4,2,0,1,0,No
886,886,3,0,2,6,0,0,1,4,2,0,1,0,No
887,887,1,0,2,2,0,1,6,2,1,0,1,0,No
888,888,3,0,1,2,0,0,6,2,1,0,1,0,No
889,889,1,1,1,2,2,0,3,1,4,0,1,0,Yes
890,890,2,0,1,3,2,1,6,0,1,0,1,0,No
891,891,2,9,1,6,2,0,1,3,3,0,1,0,Yes
892,892,2,9,2,5,2,0,6,2,3,0,1,0,Yes
893,893,1,10,1,6,2,0,1,4,3,0,1,0,Yes
894,894,1,0,2,3,0,1,6,0,5,0,1,0,Yes
895,895,1,0,1,6,0,0,6,4,1,0,1,0,No
896,896,2,0,2,6,0,1,6,4,4,0,1,0,Yes
